Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for Canceling by Customer,Canceled Rides by Driver,Reason for Canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Ride Distance,Driver Ratings,Customer Rating,Booking Value
2025-02-04,08:02:00,CNR2706556325,Success,CUST90177,Auto,Banashankari,Malleshwaram,6.22225949783573,18.4970714740015,0,,0,,0,,9.80282152743678,3.1,4.5,459
2025-02-05,22:07:00,CNR4918365813,Driver Canceled,CUST18342,Mini,Indiranagar,Shantinagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-17,12:37:00,CNR9736541257,Success,CUST51380,Auto,Jayanagar,Sadashivanagar,10.2916838897725,4.02464009046742,0,,0,,0,,10.2818990013674,4.3,4.1,397
2025-02-25,13:06:00,CNR4961340092,Success,CUST42480,eBike,Whitefield,RT Nagar,13.4781695403278,10.1939234225296,0,,0,,0,,14.5297036213353,3.3,4.2,183
2025-02-23,11:49:00,CNR2653382747,Success,CUST58229,Auto,Marathahalli,Fraser Town,14.9222313909752,2.13983217116813,0,,0,,0,,16.7064352525341,3.4,3.7,423
2025-02-19,00:13:00,CNR2581483866,Success,CUST36908,Prime Plus,Ramamurthy Nagar,RT Nagar,14.4529040491049,15.7782304237229,0,,0,,0,,10.0478155429654,4.6,3.6,442
2025-02-20,03:21:00,CNR2665552717,Success,CUST96937,Prime Sedan,RT Nagar,Electronic City,2.7352346909649,8.28202883116257,0,,0,,0,,28.6416449544052,4,4.8,936
2025-02-03,17:37:00,CNR4823002518,Success,CUST10398,Prime SUV,Jakkur,Electronic City,6.94072711643869,12.1494313520878,0,,0,,0,,19.4480550341672,4.9,3.9,316
2025-02-04,02:04:00,CNR2994964428,Success,CUST33464,Bike,Domlur,HSR Layout,14.0884281487903,9.05862825271735,0,,0,,0,,11.3457208003685,3.6,3.6,429
2025-02-18,01:54:00,CNR7411278878,Success,CUST89488,Bike,Varthur,Mahadevapura,8.14959394334291,15.7883950702203,0,,0,,0,,28.8512547156448,3.9,3.4,366
2025-02-22,20:37:00,CNR7549650378,Success,CUST25800,Prime SUV,Hebbal,KR Puram,7.49598710086487,8.29262590058074,0,,0,,0,,17.1714824233304,3.3,3.6,149
2025-02-28,01:27:00,CNR6624161712,Success,CUST48302,Prime Plus,Marathahalli,Bommanahalli,8.96136371307242,11.5791184905813,0,,0,,0,,15.132345749455,4.8,4,514
2025-02-22,04:00:00,CNR7579096108,Success,CUST92642,Mini,Whitefield,Hoodi,12.7885876254928,7.58065284056793,0,,0,,0,,25.4387788025611,4.7,4.5,1659
2025-02-22,14:01:00,CNR5730661233,Success,CUST51575,Bike,Bannerghatta,Electronic City,9.64996478134973,2.24926558703211,0,,0,,0,,25.2750242709173,3.8,3.5,1938
2025-02-08,18:19:00,CNR8993437402,Success,CUST97876,Auto,Kanakapura Road,Brookefield,12.5431704357259,18.0805963859474,0,,0,,0,,6.56873357184696,3.8,3.4,426
2025-02-27,22:56:00,CNR7891469175,Success,CUST34557,eBike,Chikbanavara,Hebbal,9.87853588580855,10.7793148752724,0,,0,,0,,6.61647707805558,4.6,3.2,1367
2025-02-12,14:53:00,CNR5838306492,Success,CUST27856,Mini,Rajajinagar,Varthur,13.0493231765808,6.83392785031598,0,,0,,0,,26.6422554284339,3.1,3.1,426
2025-02-20,05:08:00,CNR3280606222,Driver Canceled,CUST23571,Auto,Hebbal,KR Puram,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-20,09:17:00,CNR1036339994,Success,CUST24141,Prime Plus,Nagavara,Koramangala,8.2262504577867,7.89736624356553,0,,0,,0,,9.63428708529722,4.6,4.4,206
2025-02-05,07:53:00,CNR5105665730,Success,CUST30561,Prime Sedan,Hulimavu,Basavanagudi,8.82536801257891,2.33086190640218,0,,0,,0,,11.2711454600763,4.5,3.4,1895
2025-02-20,01:53:00,CNR6951302918,Success,CUST91238,Mini,BTM Layout,Chikbanavara,3.02045507246345,11.0309482793867,0,,0,,0,,21.2648889047025,4.5,4.5,452
2025-02-01,15:39:00,CNR4600841347,Customer Canceled,CUST47258,Bike,Bellandur,Kammanahalli,,,1,Wrong Address,0,,0,,,,,
2025-02-19,05:16:00,CNR1992644064,Success,CUST39655,Mini,Electronic City,Yelahanka,8.59542012246257,18.4051796424482,0,,0,,0,,29.7083579844377,3.8,3.3,180
2025-02-24,23:43:00,CNR8668634054,Success,CUST93182,Mini,Ulsoor,Girinagar,13.1857953101822,19.8396672876088,0,,0,,0,,17.4373617728841,4.2,3,272
2025-02-09,17:02:00,CNR2248257179,Driver Canceled,CUST42278,Prime SUV,Girinagar,Rajajinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-22,12:15:00,CNR3966129928,Driver Canceled,CUST63921,Prime SUV,JP Nagar,Electronic City,,,0,,1,More than permitted people in there,0,,,,,
2025-02-25,01:48:00,CNR1477346382,Driver Canceled,CUST93387,eBike,Hulimavu,JP Nagar,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-24,14:02:00,CNR8327859762,Success,CUST87392,Prime SUV,Chikbanavara,Girinagar,14.9517081975077,4.2513387164672,0,,0,,0,,7.02346460661088,4,4.6,349
2025-02-21,18:03:00,CNR1760727591,Success,CUST86854,eBike,Hebbal,Bagmane Tech Park,5.30017882798965,19.8657760009853,0,,0,,0,,19.8919621507633,3.3,3.6,420
2025-02-04,03:00:00,CNR1311041191,Customer Canceled,CUST60941,Bike,Basaveshwaranagar,Kammanahalli,,,1,Change of plans,0,,0,,,,,
2025-02-27,06:41:00,CNR4069056233,Driver Canceled,CUST12439,eBike,Bannerghatta,Hennur,,,0,,1,Customer related issue,0,,,,,
2025-02-18,12:27:00,CNR3620569304,Success,CUST56952,Prime Plus,Chikbanavara,Koramangala,9.61936079509082,17.3880751105376,0,,0,,0,,25.1174302641645,3.4,4.8,455
2025-02-19,08:09:00,CNR7422403696,Success,CUST22565,Prime SUV,Kaggadasapura,BTM Layout,10.0780452238346,7.72203329571229,0,,0,,0,,24.3315370568392,3.6,3.2,357
2025-02-05,19:30:00,CNR6622933543,Driver Canceled,CUST23254,Prime Sedan,Vijayanagar,Basavanagudi,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-26,10:31:00,CNR5655054046,Customer Canceled,CUST84380,Prime Plus,Electronic City,Chikbanavara,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-03,04:18:00,CNR6450047392,Success,CUST77209,Prime Plus,Chikbanavara,Ramamurthy Nagar,13.3456399765744,5.27134359196501,0,,0,,0,,15.4127921694358,4.7,4.3,1640
2025-02-02,22:08:00,CNR6278316867,Success,CUST69387,Prime SUV,Nagavara,Shantinagar,11.5127941436561,19.6562489005891,0,,0,,0,,24.5885077643762,3.5,4.4,1877
2025-02-22,13:51:00,CNR5367130604,Success,CUST75140,Prime SUV,Fraser Town,Jayanagar,14.267091135279,16.7295669452075,0,,0,,0,,22.459809429225,3.9,4.1,439
2025-02-19,16:55:00,CNR8510561739,Success,CUST18198,eBike,Domlur,Koramangala,8.86607904636099,12.09586878321,0,,0,,0,,6.67793805121908,5,3.4,839
2025-02-26,20:49:00,CNR5699264900,Incomplete,CUST43322,eBike,Kaggadasapura,Basavanagudi,,,0,,0,,1,Other Issue,,,,
2025-02-16,02:00:00,CNR4852279275,Success,CUST60069,Bike,Electronic City,HSR Layout,12.0018351984552,7.91720231854617,0,,0,,0,,17.3057993997034,3.9,4.6,477
2025-02-08,00:59:00,CNR2714725725,Customer Canceled,CUST79646,Auto,JP Nagar,Sarjapur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-28,04:12:00,CNR2440062953,Success,CUST34321,Prime Plus,Hulimavu,HSR Layout,4.92464853547854,10.8681080821933,0,,0,,0,,27.8619570934142,3.2,3,236
2025-02-14,09:03:00,CNR3099087851,Success,CUST34651,Bike,CV Raman Nagar,Malleshwaram,11.8608581169015,9.51921686896659,0,,0,,0,,3.90510190268329,3.7,4.8,418
2025-02-25,22:29:00,CNR4302045884,Success,CUST91507,Bike,Nagavara,Bannerghatta,11.7255000504615,18.28542647901,0,,0,,0,,8.58712039999894,4.1,3.6,382
2025-02-19,09:50:00,CNR7831989430,Success,CUST28805,eBike,Electronic City,Vijayanagar,4.85302979797561,9.84917278793205,0,,0,,0,,8.3672160939123,3.3,3.4,1387
2025-02-16,03:23:00,CNR8600792260,Success,CUST17630,Mini,BTM Layout,Jakkur,4.69791932458213,16.167717398119,0,,0,,0,,18.8239585339508,4.4,4.2,107
2025-02-20,22:47:00,CNR3245492941,Success,CUST41668,eBike,CV Raman Nagar,Bannerghatta,9.24508671501635,4.41574966302813,0,,0,,0,,9.51849180474343,3.7,4.8,240
2025-02-07,02:41:00,CNR3853728914,Success,CUST76709,Mini,Mahadevapura,Brookefield,14.547134693112,16.1461685038178,0,,0,,0,,17.4590595747467,4.3,4.5,319
2025-02-20,02:36:00,CNR5244345004,Success,CUST39597,Prime Plus,Marathahalli,HSR Layout,4.97081032883651,11.3072891513576,0,,0,,0,,29.8637975328399,4.8,4.7,1744
2025-02-05,08:25:00,CNR8434633060,Success,CUST65669,Bike,Girinagar,Hulimavu,2.50179827020567,6.20680741292817,0,,0,,0,,14.0824721072513,4.2,4.3,1067
2025-02-22,14:47:00,CNR7537313165,Driver Canceled,CUST78956,eBike,Sadashivanagar,Nagavara,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-11,23:57:00,CNR7165318163,Driver Canceled,CUST66616,eBike,KR Puram,Mahadevapura,,,0,,1,,0,,,,,
2025-02-04,14:50:00,CNR1403764753,Incomplete,CUST91600,Prime Plus,Bannerghatta,Hebbal,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-05,17:35:00,CNR9862855923,Success,CUST67739,Prime Sedan,Hulimavu,KR Puram,2.36041955150979,9.34126375723922,0,,0,,0,,23.0572097203643,4.1,4.7,1258
2025-02-04,01:10:00,CNR3719321521,Incomplete,CUST50557,Prime Sedan,Koramangala,Kaggadasapura,,,0,,0,,1,Other Issue,,,,
2025-02-20,06:01:00,CNR2177620225,Success,CUST93997,Prime Sedan,MG Road,HSR Layout,6.64305049819393,3.0847893158323,0,,0,,0,,29.4861560266925,3.4,4.8,362
2025-02-13,22:28:00,CNR9184093018,Driver Canceled,CUST39602,Mini,Malleshwaram,CV Raman Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-05,14:08:00,CNR2012215423,Success,CUST26713,Auto,Fraser Town,Kalyan Nagar,10.1972454887313,9.13220311703498,0,,0,,0,,13.2785532888539,4.9,3,202
2025-02-25,07:09:00,CNR5949502800,Success,CUST81305,Mini,Whitefield,KR Puram,4.72751330413924,14.614093181498,0,,0,,0,,8.42248868714076,3.8,3.3,220
2025-02-12,10:46:00,CNR6925713463,Success,CUST21820,Bike,Chikbanavara,BTM Layout,7.90146735954438,5.34744081116157,0,,0,,0,,13.7913960708832,4.5,3,283
2025-02-25,17:28:00,CNR1189014079,Success,CUST94163,eBike,Yelahanka,Ulsoor,12.6371115105403,8.71860155319562,0,,0,,0,,10.1640621306663,4.1,3.2,1641
2025-02-14,13:24:00,CNR7076324094,Incomplete,CUST35244,eBike,Basavanagudi,HSR Layout,,,0,,0,,1,Other Issue,,,,
2025-02-12,17:49:00,CNR3210172628,Success,CUST11065,Prime SUV,Chikbanavara,KR Puram,13.5497659844803,16.2125902800524,0,,0,,0,,16.2927127309471,4.8,3.7,1642
2025-02-16,12:37:00,CNR5460044213,Success,CUST90135,eBike,Vijayanagar,CV Raman Nagar,7.1907986770601,19.1608806837297,0,,0,,0,,6.75785381908644,3.8,3.8,855
2025-02-04,05:32:00,CNR7127335864,Success,CUST46434,Prime SUV,Mahadevapura,Kalyan Nagar,12.6994289054014,13.4740682148005,0,,0,,0,,13.2878161796579,4.6,4.3,315
2025-02-16,16:01:00,CNR7368550877,Success,CUST16507,Prime Sedan,Jakkur,Kanakapura Road,14.8061591852343,6.35307593531157,0,,0,,0,,19.7106061813261,4,4.4,317
2025-02-11,08:48:00,CNR3286473440,Success,CUST37913,Mini,Hulimavu,Hulimavu,13.5971280437044,19.231161426486,0,,0,,0,,19.3070131989016,3.7,3.6,324
2025-02-17,12:43:00,CNR4329955442,Success,CUST48843,Prime SUV,Koramangala,Basavanagudi,13.0241024731578,18.3402016034247,0,,0,,0,,29.8649516809926,3.8,4.4,429
2025-02-20,23:51:00,CNR3619663139,Driver Canceled,CUST86809,Auto,Bagmane Tech Park,Whitefield,,,0,,1,,0,,,,,
2025-02-07,01:39:00,CNR2405703866,Success,CUST62872,Auto,Sadashivanagar,Ulsoor,6.37096925109759,18.2671383394246,0,,0,,0,,25.7821814455366,3.5,4.2,1375
2025-02-24,03:23:00,CNR5732234609,Success,CUST28914,eBike,Ramamurthy Nagar,Bommanahalli,13.7980128725247,9.81649324225547,0,,0,,0,,27.4214798810609,3.8,3.9,460
2025-02-06,05:00:00,CNR2668483015,Success,CUST45561,Mini,Sadashivanagar,KR Puram,3.90850425526226,9.53897448718685,0,,0,,0,,10.335902572949,4,3.7,1086
2025-02-07,17:42:00,CNR8934303451,Success,CUST72599,eBike,BTM Layout,Hoodi,2.77423708709193,19.6856479602232,0,,0,,0,,27.5260854125445,3,4.9,441
2025-02-21,06:15:00,CNR2153165983,Success,CUST82777,Mini,Vijayanagar,Vijayanagar,12.3001474610434,3.78432157180077,0,,0,,0,,22.4897806246985,3.2,3.2,199
2025-02-25,19:25:00,CNR5712340268,Success,CUST38154,Auto,Malleshwaram,Vijayanagar,9.64162662079662,2.3801030618782,0,,0,,0,,2.20235840503395,5,3.5,1243
2025-02-10,06:19:00,CNR5308918187,Success,CUST22170,Bike,Hoodi,Hebbal,10.7397233476676,19.8986281467836,0,,0,,0,,17.9982404190583,4.1,3.6,394
2025-02-24,21:59:00,CNR2352381577,Incomplete,CUST25485,Prime SUV,Bannerghatta,JP Nagar,,,0,,0,,1,Customer Demand,,,,
2025-02-20,20:08:00,CNR8634777120,Driver Canceled,CUST55379,Bike,Ramamurthy Nagar,HSR Layout,,,0,,1,More than permitted people in there,0,,,,,
2025-02-23,04:18:00,CNR7623058772,Success,CUST74540,Prime SUV,Ulsoor,Sarjapur,12.8882966813841,6.45376463177444,0,,0,,0,,14.925168819594,4.2,3.8,364
2025-02-17,00:19:00,CNR2672353668,Customer Canceled,CUST76326,Prime SUV,RT Nagar,Girinagar,,,1,,0,,0,,,,,
2025-02-25,18:30:00,CNR1412019355,Incomplete,CUST93702,Prime Plus,Rajajinagar,Whitefield,,,0,,0,,1,,,,,
2025-02-14,21:04:00,CNR9570500859,Success,CUST29696,Prime Sedan,Richmond Town,Brookefield,3.97681177814247,6.62253767509377,0,,0,,0,,19.7380529918938,3.8,4.5,1000
2025-02-27,05:42:00,CNR7654405798,Success,CUST20396,Prime SUV,Nagavara,Nagavara,7.25390208084247,7.9229968465318,0,,0,,0,,14.8379202177046,4.6,3.2,715
2025-02-09,13:18:00,CNR2932921219,Success,CUST29524,Prime SUV,KR Puram,Kanakapura Road,11.984790286072,11.1703098140351,0,,0,,0,,24.6867419247706,3.8,3.9,1095
2025-02-10,21:58:00,CNR3718490117,Success,CUST49474,Mini,Bommanahalli,Yelahanka,11.0426501441549,10.1821686180827,0,,0,,0,,18.3942245704332,4.5,4.2,152
2025-02-26,11:45:00,CNR8803248033,Success,CUST18213,Prime SUV,Rajajinagar,HSR Layout,5.85229426297199,5.2814554628653,0,,0,,0,,10.7220615686777,3.9,4.7,306
2025-02-09,20:22:00,CNR2347418691,Success,CUST45845,Prime Sedan,MG Road,Arekere,11.7540200220819,12.5811125652659,0,,0,,0,,25.0093979801132,4.2,3.6,182
2025-02-28,18:25:00,CNR5482218731,Incomplete,CUST53753,Bike,Hulimavu,Benson Town,,,0,,0,,1,,,,,
2025-02-16,04:51:00,CNR3479741584,Driver Canceled,CUST48218,Mini,Nagavara,Girinagar,,,0,,1,,0,,,,,
2025-02-23,07:18:00,CNR8316991957,Driver Canceled,CUST86322,Auto,Basavanagudi,Electronic City,,,0,,1,Customer related issue,0,,,,,
2025-02-26,18:52:00,CNR3287446353,Success,CUST94177,eBike,Koramangala,Whitefield,11.9536654460841,9.59489602066632,0,,0,,0,,27.6718966295738,3.2,4.4,1180
2025-02-17,10:02:00,CNR2018691847,Incomplete,CUST49548,Prime SUV,Kanakapura Road,Benson Town,,,0,,0,,1,,,,,
2025-02-09,14:39:00,CNR5165924127,Success,CUST37026,Auto,Richmond Town,Kanakapura Road,10.672730916527,15.0359331190929,0,,0,,0,,6.7775758643515,4.6,3.3,312
2025-02-26,12:09:00,CNR8179019139,Success,CUST27724,Prime SUV,Nagavara,Indiranagar,6.1959326287188,19.8843631953092,0,,0,,0,,26.8315286582681,3.4,3.9,462
2025-02-26,16:08:00,CNR6464398756,Success,CUST63310,Prime SUV,Richmond Town,Bannerghatta,13.6661634172784,19.2518320813474,0,,0,,0,,11.1974919223292,4.1,3.9,1800
2025-02-15,09:20:00,CNR8471288929,Success,CUST31965,eBike,Bommanahalli,Varthur,5.81028510142333,8.2445710612725,0,,0,,0,,23.0408980205152,4.5,3.3,1114
2025-02-07,17:23:00,CNR5872806513,Success,CUST33839,Prime Plus,Varthur,Vijayanagar,4.63659530345722,19.6027118266632,0,,0,,0,,3.60560319244094,4.9,3.9,455
2025-02-16,16:22:00,CNR2732844189,Success,CUST44775,Mini,Sadashivanagar,Mahadevapura,6.77656702187421,7.45555813950202,0,,0,,0,,25.0236547603541,3.3,4.1,1524
2025-02-01,19:49:00,CNR1253125325,Incomplete,CUST58569,Prime SUV,Koramangala,Kalyan Nagar,,,0,,0,,1,Customer Demand,,,,
2025-02-17,20:10:00,CNR5324305405,Success,CUST88408,Prime SUV,Brookefield,Marathahalli,12.4476857181558,6.31367884620078,0,,0,,0,,22.8344184537031,4.7,3.8,442
2025-02-08,12:29:00,CNR3236256429,Driver Canceled,CUST57775,Mini,Shantinagar,JP Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-17,12:21:00,CNR6402443440,Success,CUST87750,Prime SUV,Kalyan Nagar,Rajajinagar,13.7027719685165,13.7558477984525,0,,0,,0,,2.42856539745186,3.5,3.4,263
2025-02-01,05:25:00,CNR3722112602,Success,CUST27322,Bike,HSR Layout,Fraser Town,6.42378951804446,19.3242058302646,0,,0,,0,,7.60573361232242,4.3,4.9,1372
2025-02-26,21:19:00,CNR1399391701,Success,CUST94133,Mini,Shantinagar,Rajajinagar,7.91665443759066,11.9108007595377,0,,0,,0,,21.1665622031168,3.1,4.2,350
2025-02-25,04:58:00,CNR6913265213,Success,CUST44949,Prime SUV,BTM Layout,Bagmane Tech Park,14.9164190981171,17.3791941278222,0,,0,,0,,9.2974173993667,5,3.2,1442
2025-02-23,18:03:00,CNR3546513137,Success,CUST50629,Bike,Jayanagar,Hennur,9.82145510175102,9.59592285099413,0,,0,,0,,18.7547786242014,4.8,3,286
2025-02-02,07:18:00,CNR1507311494,Success,CUST46389,Bike,CV Raman Nagar,Whitefield,8.69010409186399,13.1151364324561,0,,0,,0,,4.98441782569625,4.4,3.8,135
2025-02-03,05:51:00,CNR1120898169,Success,CUST96152,Prime Sedan,Hulimavu,Basaveshwaranagar,13.4729431367801,2.23768543999788,0,,0,,0,,16.0757417692669,3.3,4.6,400
2025-02-16,12:11:00,CNR4810940756,Driver Canceled,CUST87447,eBike,Kammanahalli,Electronic City,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-20,03:39:00,CNR1366964353,Success,CUST41218,Prime Sedan,Girinagar,Indiranagar,5.92403427906049,13.8145174287136,0,,0,,0,,16.0596321007778,4.9,3.4,172
2025-02-01,04:10:00,CNR5743880199,Success,CUST55552,eBike,Varthur,Fraser Town,3.97935240863979,12.9607046671152,0,,0,,0,,29.782297567087,3.8,3.2,385
2025-02-16,19:32:00,CNR1382337528,Driver Canceled,CUST41680,Mini,Vidyaranyapura,Mahadevapura,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-23,20:28:00,CNR4268863019,Success,CUST46407,Prime Sedan,Richmond Town,Brookefield,9.49451119246342,7.71548843077872,0,,0,,0,,24.7175834469531,4.6,3.5,199
2025-02-27,02:36:00,CNR7907859493,Success,CUST70093,Prime Sedan,Fraser Town,Hoodi,7.7927302458823,2.93113203094313,0,,0,,0,,3.21354192142426,3.3,3.1,1604
2025-02-16,21:50:00,CNR2601369134,Success,CUST47894,Prime Sedan,Brookefield,Ramamurthy Nagar,2.75104893779051,5.51463571199406,0,,0,,0,,23.6604929822486,3.7,3.4,927
2025-02-19,09:31:00,CNR7673792824,Success,CUST76383,Bike,JP Nagar,Rajajinagar,14.8326582794922,6.64433298368305,0,,0,,0,,17.5446612710209,3.4,4.3,216
2025-02-20,04:18:00,CNR7687625732,Success,CUST25391,eBike,Electronic City,Bommanahalli,7.43842682060264,16.584918226158,0,,0,,0,,21.904889113264,4.7,3,353
2025-02-05,00:30:00,CNR7106311741,Success,CUST15023,Prime Sedan,Bannerghatta,Ramamurthy Nagar,14.1768224405076,18.4206431523627,0,,0,,0,,17.5080657625583,4.8,4.4,169
2025-02-27,01:04:00,CNR9042396708,Incomplete,CUST12080,eBike,Vidyaranyapura,Basavanagudi,,,0,,0,,1,Other Issue,,,,
2025-02-25,09:59:00,CNR7366624716,Success,CUST50214,Prime Plus,KR Puram,Benson Town,3.42932311653187,19.6319919385599,0,,0,,0,,27.3400173154023,4.3,4.4,713
2025-02-28,23:23:00,CNR6618863655,Driver Canceled,CUST18330,Prime Plus,Basaveshwaranagar,Arekere,,,0,,1,,0,,,,,
2025-02-13,06:56:00,CNR6830604132,Customer Canceled,CUST82811,Prime Sedan,Fraser Town,BTM Layout,,,1,Wrong Address,0,,0,,,,,
2025-02-20,21:31:00,CNR3146837141,Success,CUST31960,eBike,Yelahanka,RT Nagar,3.34323159760796,6.43012700429857,0,,0,,0,,24.0307893972523,3.3,4.5,1624
2025-02-08,14:38:00,CNR3489913975,Customer Canceled,CUST52929,Prime SUV,Basaveshwaranagar,Rajajinagar,,,1,Wrong Address,0,,0,,,,,
2025-02-06,05:49:00,CNR9169559341,Success,CUST55505,Mini,Ulsoor,Marathahalli,4.97716352080883,2.30314787695079,0,,0,,0,,3.62098620097447,5,3.7,120
2025-02-28,19:25:00,CNR7732291412,Driver Canceled,CUST38433,Prime Sedan,Girinagar,Sadashivanagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-18,01:28:00,CNR4421563642,Success,CUST80716,Prime Sedan,RT Nagar,Kanakapura Road,2.75428989819186,12.2679394493674,0,,0,,0,,11.1375708105556,3.7,4.1,160
2025-02-22,06:22:00,CNR4953629095,Driver Canceled,CUST90912,Bike,Ramamurthy Nagar,Vijayanagar,,,0,,1,Customer related issue,0,,,,,
2025-02-07,02:03:00,CNR5702345757,Driver Canceled,CUST77283,Prime Sedan,CV Raman Nagar,Bellandur,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-15,10:09:00,CNR6707192480,Success,CUST74176,Prime SUV,Shantinagar,Kaggadasapura,11.6220627553702,2.48670235164547,0,,0,,0,,9.17082465331886,4.8,4,119
2025-02-23,12:09:00,CNR2785938364,Driver Canceled,CUST45899,eBike,Koramangala,Yelahanka,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-20,21:23:00,CNR8274944485,Incomplete,CUST80171,eBike,Bommanahalli,Ulsoor,,,0,,0,,1,Customer Demand,,,,
2025-02-06,06:11:00,CNR5077978237,Success,CUST31476,Mini,JP Nagar,HSR Layout,5.87186102524565,19.1890040995141,0,,0,,0,,4.88397022768695,3.4,4.6,353
2025-02-07,11:31:00,CNR6262410329,Success,CUST37994,Prime SUV,Richmond Town,Indiranagar,13.5489075817134,14.3264615435414,0,,0,,0,,14.6460775256763,3.9,4.9,352
2025-02-28,10:41:00,CNR4303933506,Success,CUST63727,Auto,Jayanagar,Richmond Town,10.2613509510772,3.15227361177707,0,,0,,0,,26.5620200386233,4.4,3.1,172
2025-02-05,22:38:00,CNR2402641251,Success,CUST24279,Mini,Malleshwaram,Hebbal,2.91669105223756,12.3917192859407,0,,0,,0,,23.2638273653524,3.5,4.2,1215
2025-02-18,14:20:00,CNR4801101147,Success,CUST38253,Bike,Bellandur,Nagavara,8.40652164081401,2.78051723391803,0,,0,,0,,10.4150167301824,4.6,3.6,1079
2025-02-02,09:50:00,CNR2160740595,Success,CUST90563,Bike,Hoodi,Electronic City,6.26709560033251,7.64138334842859,0,,0,,0,,29.9129694282386,4.8,3.2,105
2025-02-23,00:24:00,CNR3725673646,Success,CUST90244,Mini,MG Road,Electronic City,6.42685973420198,7.36980113048314,0,,0,,0,,27.7945015272803,3.1,4.8,276
2025-02-28,15:21:00,CNR9114155850,Customer Canceled,CUST53968,Prime SUV,BTM Layout,BTM Layout,,,1,Wrong Address,0,,0,,,,,
2025-02-12,14:14:00,CNR7082359725,Success,CUST27881,eBike,Bommanahalli,Bannerghatta,10.9758544894816,3.07782038783948,0,,0,,0,,29.8606905056603,3.9,3.7,1612
2025-02-03,23:08:00,CNR2014273433,Success,CUST37663,Auto,Vidyaranyapura,Fraser Town,11.7350633984347,13.2172496088949,0,,0,,0,,6.60869361726163,3.1,4,430
2025-02-21,18:25:00,CNR2406794582,Success,CUST30897,Prime Plus,Rajajinagar,Basaveshwaranagar,4.208263040171,13.0690862878158,0,,0,,0,,4.38001172599624,3.3,3.9,329
2025-02-08,19:30:00,CNR2316190806,Success,CUST82726,Prime Sedan,Hoodi,Mahadevapura,6.74006245419848,19.9940625937855,0,,0,,0,,25.1922902113658,3.9,4.4,214
2025-02-09,18:49:00,CNR8553701265,Success,CUST56787,eBike,Domlur,Rajajinagar,12.2684712384869,6.08239080732563,0,,0,,0,,26.9977592951409,4.2,3.8,292
2025-02-18,06:58:00,CNR4893648895,Success,CUST15158,Bike,Koramangala,Vijayanagar,13.0077079305529,16.3806896581969,0,,0,,0,,16.305187736395,4.8,4.4,1529
2025-02-12,14:36:00,CNR4564587584,Driver Canceled,CUST60685,Prime SUV,Chikbanavara,Vidyaranyapura,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-03,15:34:00,CNR8575242145,Success,CUST70937,Mini,Kammanahalli,Electronic City,12.8447626935046,3.6992236272397,0,,0,,0,,26.8535410691848,4.6,4.2,320
2025-02-22,03:12:00,CNR3519278139,Success,CUST78415,Prime SUV,Bagmane Tech Park,Hebbal,10.3074541166799,16.7632428804371,0,,0,,0,,2.98565599531579,4.6,4,824
2025-02-24,15:58:00,CNR5577906857,Success,CUST49849,Prime Sedan,Hoodi,Richmond Town,4.73860807225285,8.84910089762459,0,,0,,0,,25.4544745593874,3.2,4.1,539
2025-02-24,18:58:00,CNR5166471023,Success,CUST16889,Prime SUV,Varthur,JP Nagar,10.5987575104403,13.3577480311261,0,,0,,0,,17.6750940233819,3.8,3.5,291
